Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
Trang sức,10.400 ₫,31% Off,6.9K Đã bán,(648),Hồ Chí Minh,15.000 ₫,16.500 ₫,97%,100%,,13,3,7,13,612
Trang sức,13.753 ₫,49% Off,1.1K Đã bán,(207),Hồ Chí Minh,17.000 ₫,17.000 ₫,96%,95%,96%,3,2,2,4,196
Trang sức,33.900 ₫,43% Off,465 Đã bán,(119),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,100%,,1,0,1,0,117
Trang sức,8.972 ₫,54% Off,32 Đã bán,(11),Hồ Chí Minh,19.300 ₫,17.000 ₫,97%,99%,100%,0,0,0,1,11
Trang sức,17.000 ₫,65% Off,279 Đã bán,(74),Hồ Chí Minh,49.000 ₫,16.500 ₫,97%,99%,86%,1,0,0,1,72
Trang sức,6.200 ₫,47% Off,45 Đã bán,(8),Nước ngoài,11.700 ₫,17.000 ₫,94%,96%,100%,0,0,0,0,8
Trang sức,46.800 ₫,46% Off,153 Đã bán,(49),Nước ngoài,86.000 ₫,17.000 ₫,93%,91%,99%,1,0,4,2,42
Trang sức,33.900 ₫,43% Off,277 Đã bán,(64),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,100%,,0,0,0,0,64
Trang sức,21.765 ₫,54% Off,293 Đã bán,(64),Nước ngoài,36.720 ₫,17.000 ₫,97%,93%,100%,3,2,1,6,52
Trang sức,57.824 ₫,57% Off,1.0K Đã bán,(304),Hồ Chí Minh,135.000 ₫,16.500 ₫,87%,99%,100%,7,1,2,10,284
Trang sức,4.585 ₫,42% Off,3.2K Đã bán,(583),Nước ngoài,20.342 ₫,17.000 ₫,96%,95%,96%,8,3,12,30,530
Trang sức,67.470 ₫,24% Off,367 Đã bán,(121),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,86%,1,1,1,0,118
Trang sức,22.947 ₫,60% Off,217 Đã bán,(66),Hồ Chí Minh,31.000 ₫,17.000 ₫,96%,95%,96%,0,0,1,0,65
Trang sức,69.000 ₫,43% Off,393 Đã bán,(79),Hà Nội,120.000 ₫,32.700 ₫,94%,100%,75%,5,0,2,3,69
Trang sức,41.062 ₫,66% Off,79 Đã bán,(15),Hồ Chí Minh,120.000 ₫,16.500 ₫,95%,97%,100%,0,0,0,0,14
Trang sức,11.947 ₫,50% Off,38 Đã bán,(6),Nước ngoài,23.802 ₫,17.000 ₫,94%,91%,100%,0,0,0,3,4
Trang sức,24.302 ₫,50% Off,331 Đã bán,(79),Hồ Chí Minh,49.000 ₫,16.500 ₫,97%,100%,,2,0,4,0,74
Trang sức,211.000 ₫,47% Off,342 Đã bán,(120),Hà Nội,400.000 ₫,32.700 ₫,97%,99%,97%,2,1,0,0,117
Trang sức,66.913 ₫,25% Off,25 Đã bán,(7),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,8
Trang sức,42.000 ₫,48% Off,1.4K Đã bán,(348),Nước ngoài,80.000 ₫,17.000 ₫,98%,100%,100%,5,2,6,12,323
Trang sức,11.976 ₫,63% Off,40 Đã bán,(10),Nước ngoài,32.000 ₫,17.000 ₫,99%,92%,100%,0,0,0,1,9
Trang sức,50.000 ₫,38% Off,144 Đã bán,(37),Nước ngoài,80.000 ₫,17.000 ₫,98%,100%,100%,1,0,2,0,34
Trang sức,33.000 ₫,35% Off,8 Đã bán,(4),Nước ngoài,50.700 ₫,17.000 ₫,,100%,,0,0,0,0,4
Trang sức,13.999 ₫,49% Off,272 Đã bán,(55),Hồ Chí Minh,27.449 ₫,17.000 ₫,95%,98%,,4,0,1,1,50
Trang sức,45.295 ₫,22% Off,726 Đã bán,(190),Nước ngoài,58.000 ₫,17.000 ₫,97%,100%,,4,0,2,6,177
Trang sức,17.900 ₫,45% Off,15 Đã bán,(4),Hồ Chí Minh,47.091 ₫,16.500 ₫,98%,95%,100%,0,0,0,0,4
Trang sức,64.000 ₫,50% Off,9 Đã bán,(4),Nước ngoài,129.000 ₫,Miễn phí,99%,100%,,0,0,0,0,5
Trang sức,32.400 ₫,19% Off,51 Đã bán,(8),Nước ngoài,46.000 ₫,17.000 ₫,96%,96%,100%,0,0,0,0,8
Trang sức,19.718 ₫,58% Off,1.9K Đã bán,(318),Hồ Chí Minh,46.400 ₫,17.000 ₫,95%,97%,100%,17,7,7,15,272
Trang sức,7.000 ₫,36% Off,628 Đã bán,(117),Hồ Chí Minh,19.000 ₫,17.000 ₫,95%,100%,62%,10,1,4,7,95
Trang sức,8.131 ₫,38% Off,644 Đã bán,(111),Nước ngoài,13.203 ₫,17.000 ₫,95%,99%,91%,3,1,4,7,96
Trang sức,16.157 ₫,48% Off,19 Đã bán,(2),Nước ngoài,31.059 ₫,17.000 ₫,95%,99%,100%,0,0,0,1,2
Trang sức,7.558 ₫,50% Off,17 Đã bán,(6),Nước ngoài,15.211 ₫,17.000 ₫,96%,96%,50%,0,0,0,0,7
Trang sức,7.600 ₫,49% Off,1.5K Đã bán,(235),Hồ Chí Minh,15.000 ₫,17.000 ₫,96%,99%,92%,2,0,7,7,220
Trang sức,16.000 ₫,35% Off,,,Nước ngoài,24.600 ₫,17.000 ₫,,100%,,0,0,0,0,0
Trang sức,6.561 ₫,34% Off,4.6K Đã bán,(525),Hồ Chí Minh,55.000 ₫,17.000 ₫,96%,95%,96%,12,4,12,13,484
Trang sức,5.272 ₫,53% Off,35 Đã bán,(12),Hồ Chí Minh,11.300 ₫,17.000 ₫,97%,98%,100%,0,0,0,0,12
Trang sức,26.000 ₫,43% Off,32 Đã bán,(15),Hồ Chí Minh,46.000 ₫,17.000 ₫,94%,94%,100%,1,0,0,0,14
Trang sức,16.500 ₫,53% Off,488 Đã bán,(137),Hồ Chí Minh,35.000 ₫,16.500 ₫,97%,100%,,3,0,1,1,132
Trang sức,7.137 ₫,55% Off,50 Đã bán,(14),Hồ Chí Minh,15.700 ₫,17.000 ₫,97%,99%,100%,0,0,1,0,13
Trang sức,9.000 ₫,75% Off,231 Đã bán,(101),Hồ Chí Minh,30.000 ₫,17.000 ₫,96%,99%,92%,0,0,2,2,97
Trang sức,79.244 ₫,10% Off,219 Đã bán,(67),Hồ Chí Minh,88.000 ₫,18.300 ₫,97%,99%,86%,0,0,0,2,66
Trang sức,23.021 ₫,59% Off,647 Đã bán,(153),Hồ Chí Minh,56.000 ₫,16.500 ₫,94%,100%,100%,3,0,2,9,139
Trang sức,40.000 ₫,50% Off,232 Đã bán,(61),Nước ngoài,80.000 ₫,17.000 ₫,98%,100%,100%,1,0,0,0,60
Trang sức,99.000 ₫,34% Off,2.0K Đã bán,(519),Hà Nội,149.000 ₫,32.700 ₫,99%,100%,,5,4,5,12,494
Trang sức,77.850 ₫,34% Off,753 Đã bán,(171),Hồ Chí Minh,118.000 ₫,16.500 ₫,96%,97%,100%,3,2,7,5,154
Trang sức,24.975 ₫,49% Off,596 Đã bán,(131),Nước ngoài,49.000 ₫,17.000 ₫,95%,100%,100%,6,1,1,3,120
Trang sức,33.900 ₫,43% Off,1.3K Đã bán,(289),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,100%,,4,0,3,10,272
Trang sức,23.052 ₫,53% Off,1.2K Đã bán,(272),Nước ngoài,46.000 ₫,17.000 ₫,96%,95%,96%,3,0,4,6,259
Trang sức,110.075 ₫,86% Off,,(1),Hồ Chí Minh,809.000 ₫,17.000 ₫,96%,100%,90%,0,0,0,0,1
Trang sức,514.162 ₫,"43% Off
LazTrợ giá
Áp dụng voucher",43 Đã bán,(17),Hà Nội,900.000 ₫,32.700 ₫,97%,99%,97%,0,0,1,0,17
Trang sức,51.300 ₫,46% Off,191 Đã bán,(39),Hồ Chí Minh,95.000 ₫,16.500 ₫,97%,100%,,0,0,0,0,39
Trang sức,42.600 ₫,28% Off,117 Đã bán,(29),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,100%,,0,0,0,0,30
Trang sức,54.000 ₫,50% Off,570 Đã bán,(167),Hồ Chí Minh,109.000 ₫,16.500 ₫,99%,100%,100%,1,0,2,5,159
Trang sức,9.712 ₫,98% Off,538 Đã bán,(97),Nước ngoài,471.347 ₫,17.000 ₫,96%,98%,100%,4,4,8,3,78
Trang sức,40.000 ₫,49% Off,103 Đã bán,(37),Hồ Chí Minh,78.000 ₫,17.000 ₫,91%,100%,100%,3,0,0,0,34
Trang sức,18.630 ₫,47% Off,94 Đã bán,(5),Nước ngoài,48.271 ₫,17.000 ₫,94%,94%,,2,1,2,0,2
Trang sức,66.202 ₫,34% Off,47 Đã bán,(12),Hồ Chí Minh,100.000 ₫,16.500 ₫,95%,97%,100%,0,0,0,0,12
Trang sức,60.534 ₫,10% Off,236 Đã bán,(81),Hồ Chí Minh,67.000 ₫,16.500 ₫,97%,99%,86%,0,0,3,1,77
Trang sức,30.275 ₫,33% Off,904 Đã bán,(223),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,86%,2,8,0,1,212
Trang sức,183.522 ₫,16% Off,6 Đã bán,(3),Hồ Chí Minh,235.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,3
Trang sức,3.700 ₫,47% Off,320 Đã bán,(44),Nước ngoài,7.000 ₫,17.000 ₫,94%,100%,,0,0,0,3,41
Trang sức,30.500 ₫,61% Off,57 Đã bán,(9),Nước ngoài,78.000 ₫,17.000 ₫,95%,94%,66%,0,0,0,0,9
Trang sức,9.448 ₫,83% Off,161 Đã bán,(30),Hồ Chí Minh,54.000 ₫,17.000 ₫,97%,100%,,2,0,1,3,24
Trang sức,53.000 ₫,33% Off,474 Đã bán,(138),Hồ Chí Minh,239.000 ₫,16.500 ₫,97%,99%,86%,4,0,0,1,133
Trang sức,19.000 ₫,34% Off,486 Đã bán,(88),Hồ Chí Minh,29.000 ₫,16.500 ₫,94%,100%,,2,0,4,2,80
Trang sức,58.643 ₫,58% Off,74 Đã bán,(21),Hồ Chí Minh,139.000 ₫,17.000 ₫,96%,100%,90%,0,1,1,1,18
Trang sức,16.148 ₫,39% Off,125 Đã bán,(24),Nước ngoài,26.549 ₫,17.000 ₫,95%,98%,81%,1,0,2,3,18
Trang sức,5.862 ₫,21% Off,2.2K Đã bán,(509),Hồ Chí Minh,25.347 ₫,17.000 ₫,96%,95%,96%,4,2,8,10,485
Trang sức,14.635 ₫,78% Off,7.6K Đã bán,(867),Hồ Chí Minh,29.000 ₫,17.000 ₫,96%,95%,96%,11,7,17,12,820
Trang sức,10.385 ₫,48% Off,84 Đã bán,(29),Hồ Chí Minh,20.000 ₫,17.000 ₫,95%,99%,100%,1,0,1,0,27
Trang sức,5.000 ₫,75% Off,37.2K Đã bán,(1382),Hồ Chí Minh,20.000 ₫,17.000 ₫,96%,99%,92%,18,4,18,23,1319
Trang sức,15.298 ₫,41% Off,61 Đã bán,(19),Nước ngoài,45.492 ₫,17.000 ₫,95%,98%,81%,4,0,0,0,15
Trang sức,4.440 ₫,26% Off,663 Đã bán,(120),Nước ngoài,13.720 ₫,17.000 ₫,96%,99%,53%,1,0,1,0,118
Trang sức,17.166 ₫,55% Off,303 Đã bán,(108),Hồ Chí Minh,38.000 ₫,17.000 ₫,95%,100%,100%,3,0,1,0,104
Trang sức,16.400 ₫,47% Off,374 Đã bán,(66),Nước ngoài,31.000 ₫,17.000 ₫,94%,94%,100%,3,0,2,3,59
Trang sức,10.970 ₫,56% Off,2.8K Đã bán,(212),Hồ Chí Minh,29.000 ₫,17.000 ₫,95%,99%,100%,6,4,0,0,202
Trang sức,9.065 ₫,54% Off,458 Đã bán,(81),Nước ngoài,19.500 ₫,17.000 ₫,97%,98%,100%,3,0,5,6,67
Trang sức,51.300 ₫,46% Off,111 Đã bán,(35),Hồ Chí Minh,95.000 ₫,16.500 ₫,97%,100%,,0,0,1,0,34
Trang sức,12.807 ₫,54% Off,943 Đã bán,(103),Nước ngoài,28.000 ₫,17.000 ₫,95%,99%,100%,1,1,1,6,95
Trang sức,65.000 ₫,50% Off,12 Đã bán,(8),Nước ngoài,130.000 ₫,Miễn phí,99%,100%,,0,0,0,0,8
Trang sức,41.185 ₫,"65% Off
Áp dụng voucher",563 Đã bán,(125),Hồ Chí Minh,118.000 ₫,16.500 ₫,97%,99%,86%,2,1,2,4,116
Trang sức,71.376 ₫,10% Off,239 Đã bán,(70),Hồ Chí Minh,79.000 ₫,16.500 ₫,93%,100%,100%,2,0,3,2,63
Trang sức,33.900 ₫,31% Off,1.0K Đã bán,(231),Hồ Chí Minh,49.000 ₫,16.500 ₫,97%,100%,,3,3,0,6,219
Trang sức,59.000 ₫,13% Off,,(1),Nước ngoài,68.107 ₫,17.000 ₫,40%,100%,,0,0,0,0,1
Trang sức,33.000 ₫,50% Off,1.1K Đã bán,(236),Hà Nội,66.000 ₫,32.700 ₫,83%,92%,100%,16,1,5,8,207
Trang sức,15.559 ₫,49% Off,10 Đã bán,(1),Hà Nội,30.580 ₫,32.700 ₫,96%,94%,100%,0,0,0,0,1
Trang sức,62.000 ₫,50% Off,7 Đã bán,(2),Hồ Chí Minh,124.000 ₫,16.500 ₫,96%,97%,100%,0,0,0,0,2
Trang sức,57.822 ₫,16% Off,77 Đã bán,(22),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,22
Trang sức,11.035 ₫,50% Off,222 Đã bán,(64),Nước ngoài,22.000 ₫,17.000 ₫,95%,100%,100%,3,0,3,4,54
Trang sức,10.000 ₫,41% Off,9 Đã bán,(6),Nước ngoài,31.000 ₫,17.000 ₫,94%,100%,,0,0,0,0,6
Trang sức,42.012 ₫,58% Off,129 Đã bán,(34),Nước ngoài,99.218 ₫,17.000 ₫,95%,95%,100%,1,0,0,2,31
Trang sức,12.000 ₫,40% Off,28 Đã bán,(6),Nước ngoài,20.000 ₫,17.000 ₫,92%,100%,,0,0,0,0,6
Trang sức,12.000 ₫,40% Off,17 Đã bán,(3),Nước ngoài,20.000 ₫,17.000 ₫,92%,100%,,0,1,0,0,2
Trang sức,27.000 ₫,75% Off,222 Đã bán,(79),Hồ Chí Minh,90.000 ₫,16.500 ₫,99%,100%,100%,0,1,0,0,79
Trang sức,13.906 ₫,47% Off,192 Đã bán,(40),Nước ngoài,32.000 ₫,17.000 ₫,95%,99%,100%,2,1,1,0,36
Trang sức,53.306 ₫,33% Off,336 Đã bán,(126),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,86%,1,0,2,2,121
Trang sức,8.499 ₫,53% Off,16 Đã bán,(9),Nước ngoài,37.000 ₫,17.000 ₫,95%,100%,100%,0,0,0,0,9
Trang sức,35.150 ₫,82% Off,10 Đã bán,(4),Nước ngoài,190.000 ₫,17.000 ₫,98%,100%,100%,0,0,0,0,5
Trang sức,48.000 ₫,31% Off,1.3K Đã bán,(340),Hồ Chí Minh,70.000 ₫,17.000 ₫,98%,100%,100%,3,1,4,12,320
Trang sức,7.556 ₫,20% Off,270 Đã bán,(101),Nước ngoài,12.909 ₫,17.000 ₫,94%,100%,100%,2,0,0,1,98
Trang sức,8.041 ₫,58% Off,24 Đã bán,(4),Nước ngoài,33.000 ₫,17.000 ₫,96%,95%,96%,0,0,0,0,4
Trang sức,108.102 ₫,20% Off,89 Đã bán,(24),Hồ Chí Minh,135.000 ₫,16.500 ₫,97%,99%,86%,3,0,0,0,21
Trang sức,66.202 ₫,36% Off,6 Đã bán,,Hồ Chí Minh,104.000 ₫,16.500 ₫,95%,97%,100%,0,0,0,0,0
Trang sức,48.000 ₫,39% Off,114 Đã bán,(30),Nước ngoài,79.000 ₫,17.000 ₫,96%,97%,50%,1,3,0,3,24
Trang sức,15.000 ₫,38% Off,42 Đã bán,(12),Nước ngoài,24.000 ₫,17.000 ₫,97%,100%,100%,0,0,1,0,11
Trang sức,20.950 ₫,79% Off,559 Đã bán,(136),Hà Nội,100.000 ₫,32.700 ₫,96%,100%,100%,2,0,3,3,128
Trang sức,24.000 ₫,66% Off,776 Đã bán,(173),Nước ngoài,70.000 ₫,17.000 ₫,98%,100%,100%,2,0,3,7,161
Trang sức,170.607 ₫,20% Off,194 Đã bán,(49),Nước ngoài,213.344 ₫,17.000 ₫,95%,96%,100%,3,1,0,2,43
Trang sức,9.664 ₫,42% Off,24 Đã bán,(7),Hồ Chí Minh,28.291 ₫,17.000 ₫,95%,99%,100%,0,0,0,0,7
Trang sức,3.977 ₫,20% Off,789 Đã bán,(221),Hồ Chí Minh,12.503 ₫,17.000 ₫,94%,100%,100%,1,5,5,7,203
Trang sức,7.000 ₫,42% Off,44 Đã bán,(9),Hồ Chí Minh,12.000 ₫,17.000 ₫,95%,100%,62%,0,1,0,0,9
Trang sức,11.000 ₫,48% Off,59 Đã bán,(19),Hồ Chí Minh,21.000 ₫,17.000 ₫,95%,100%,62%,0,0,0,0,19
Trang sức,26.816 ₫,55% Off,18 Đã bán,(101),Hồ Chí Minh,90.000 ₫,17.000 ₫,100%,100%,,0,1,1,2,97
Trang sức,61.050 ₫,82% Off,68 Đã bán,(25),Hồ Chí Minh,330.000 ₫,17.000 ₫,98%,100%,100%,0,0,0,0,25
Trang sức,51.300 ₫,35% Off,2.1K Đã bán,(458),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,100%,,13,4,5,15,421
Trang sức,17.000 ₫,48% Off,149 Đã bán,(36),Nước ngoài,33.000 ₫,17.000 ₫,94%,97%,100%,3,2,0,2,29
Trang sức,32.375 ₫,35% Off,274 Đã bán,(65),Nước ngoài,50.101 ₫,17.000 ₫,95%,98%,81%,5,1,0,2,57
Trang sức,10.842 ₫,46% Off,205 Đã bán,(45),Hồ Chí Minh,20.000 ₫,16.500 ₫,96%,100%,100%,2,0,1,2,40
Trang sức,16.238 ₫,49% Off,97 Đã bán,(28),Hồ Chí Minh,33.039 ₫,17.000 ₫,95%,98%,100%,1,0,0,1,27
Trang sức,51.300 ₫,47% Off,152 Đã bán,(43),Nước ngoài,97.000 ₫,17.000 ₫,95%,100%,,0,0,0,2,41
Trang sức,13.605 ₫,24% Off,140 Đã bán,(31),Hà Nội,,,,,,0,0,2,2,27
Trang sức,24.000 ₫,38% Off,38 Đã bán,(10),Nước ngoài,39.000 ₫,17.000 ₫,95%,99%,100%,0,0,0,0,11
Trang sức,37.000 ₫,41% Off,114 Đã bán,(19),Nước ngoài,65.000 ₫,17.000 ₫,98%,100%,,0,0,0,0,19
Trang sức,230.000 ₫,15% Off,89 Đã bán,(19),Hà Nội,350.000 ₫,21.700 ₫,80%,93%,85%,0,1,0,1,17
Trang sức,79.000 ₫,53% Off,126 Đã bán,(30),Hồ Chí Minh,169.000 ₫,16.500 ₫,95%,98%,100%,0,0,1,0,29
Trang sức,44.000 ₫,65% Off,4.4K Đã bán,(1132),Hồ Chí Minh,125.000 ₫,16.500 ₫,98%,100%,100%,9,4,9,44,1066
Trang sức,89.000 ₫,18% Off,50 Đã bán,(19),Hồ Chí Minh,109.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,19
Trang sức,10.570 ₫,52% Off,886 Đã bán,(197),Nước ngoài,22.000 ₫,17.000 ₫,95%,95%,100%,9,0,4,13,172
Trang sức,37.000 ₫,41% Off,,(1),Nước ngoài,97.000 ₫,17.000 ₫,100%,100%,100%,0,0,0,0,1
Trang sức,26.201 ₫,47% Off,116 Đã bán,(33),Hồ Chí Minh,49.000 ₫,16.500 ₫,97%,99%,86%,0,2,1,3,27
Trang sức,62.000 ₫,48% Off,63 Đã bán,(14),Hồ Chí Minh,120.000 ₫,16.500 ₫,95%,97%,100%,1,0,0,1,12
Trang sức,13.827 ₫,16% Off,229 Đã bán,(30),Hồ Chí Minh,16.500 ₫,16.500 ₫,97%,99%,86%,2,0,1,0,28
Trang sức,77.400 ₫,19% Off,52 Đã bán,(13),Hồ Chí Minh,95.000 ₫,16.500 ₫,97%,100%,,2,0,0,0,11
Trang sức,67.878 ₫,43% Off,469 Đã bán,(112),Hồ Chí Minh,120.000 ₫,16.500 ₫,95%,97%,100%,1,0,0,2,110
Trang sức,48.380 ₫,39% Off,613 Đã bán,(178),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,100%,,6,4,1,6,161
Trang sức,26.000 ₫,33% Off,151 Đã bán,(43),Hồ Chí Minh,139.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,43
Trang sức,4.065 ₫,55% Off,64 Đã bán,(9),Hồ Chí Minh,9.000 ₫,16.500 ₫,97%,88%,100%,0,0,1,0,8
Trang sức,8.054 ₫,40% Off,15 Đã bán,(2),Nước ngoài,13.320 ₫,17.000 ₫,92%,98%,100%,0,0,0,0,3
Trang sức,33.900 ₫,43% Off,66 Đã bán,(27),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,100%,,0,0,0,0,28
Trang sức,99.000 ₫,,12 Đã bán,(5),Hồ Chí Minh,,16.500 ₫,92%,50%,,0,0,0,1,4
Trang sức,28.000 ₫,28% Off,476 Đã bán,(82),Hồ Chí Minh,39.000 ₫,16.500 ₫,97%,99%,86%,1,1,0,3,77
Trang sức,109.000 ₫,16% Off,737 Đã bán,(310),Hồ Chí Minh,129.000 ₫,16.500 ₫,99%,100%,,1,0,1,2,307
Trang sức,47.000 ₫,23% Off,15 Đã bán,(4),Nước ngoài,79.000 ₫,17.000 ₫,96%,100%,,1,0,0,0,3
Trang sức,49.000 ₫,,22 Đã bán,(7),Hồ Chí Minh,,16.500 ₫,100%,98%,100%,0,0,0,0,7
Trang sức,35.000 ₫,50% Off,1.2K Đã bán,(324),Hồ Chí Minh,80.000 ₫,17.000 ₫,98%,100%,100%,4,0,3,9,308
Trang sức,40.657 ₫,59% Off,194 Đã bán,(57),Hà Nội,100.000 ₫,32.700 ₫,96%,100%,100%,2,1,1,3,50
Trang sức,60.336 ₫,24% Off,2.2K Đã bán,(317),Hồ Chí Minh,79.000 ₫,16.500 ₫,97%,99%,86%,8,2,5,11,291
Trang sức,35.000 ₫,49% Off,,(1),Hồ Chí Minh,69.000 ₫,17.000 ₫,95%,94%,100%,0,0,0,0,1
Trang sức,7.900 ₫,85% Off,2.4K Đã bán,(517),Hồ Chí Minh,53.000 ₫,17.000 ₫,96%,95%,96%,7,4,7,15,485
Trang sức,12.000 ₫,45% Off,28 Đã bán,(6),Nước ngoài,22.000 ₫,17.000 ₫,97%,100%,,0,0,1,0,5
Trang sức,5.028 ₫,58% Off,102 Đã bán,(43),Hồ Chí Minh,12.000 ₫,17.000 ₫,97%,91%,100%,1,1,0,0,41
Trang sức,13.000 ₫,40% Off,316 Đã bán,(105),Nước ngoài,21.667 ₫,17.000 ₫,95%,98%,,3,1,1,2,98
Trang sức,4.136 ₫,17% Off,888 Đã bán,(269),Hồ Chí Minh,32.746 ₫,17.000 ₫,96%,95%,96%,10,8,10,3,238
Trang sức,6.030 ₫,73% Off,37 Đã bán,(5),Nước ngoài,22.000 ₫,17.000 ₫,99%,92%,100%,0,0,0,0,5
Trang sức,19.819 ₫,46% Off,60 Đã bán,(22),Hồ Chí Minh,36.800 ₫,17.000 ₫,94%,97%,100%,1,0,0,0,21
Trang sức,9.000 ₫,18% Off,147 Đã bán,(59),Hồ Chí Minh,24.318 ₫,17.000 ₫,96%,98%,,1,2,2,1,53
Trang sức,13.552 ₫,55% Off,466 Đã bán,(78),Hồ Chí Minh,30.000 ₫,17.000 ₫,97%,99%,50%,0,1,0,1,76
Trang sức,23.043 ₫,48% Off,57 Đã bán,(12),Hồ Chí Minh,43.899 ₫,17.000 ₫,96%,96%,50%,0,0,0,0,13
Trang sức,105.387 ₫,41% Off,79 Đã bán,(94),Hồ Chí Minh,94.351 ₫,17.000 ₫,95%,98%,81%,2,0,2,6,85
Trang sức,35.000 ₫,34% Off,612 Đã bán,(21),Nước ngoài,53.000 ₫,Miễn phí,96%,99%,100%,1,0,0,2,18
Trang sức,10.000 ₫,47% Off,2.3K Đã bán,(314),Hà Nội,19.000 ₫,32.700 ₫,84%,86%,100%,22,9,17,16,250
Trang sức,18.372 ₫,55% Off,30 Đã bán,(15),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,100%,0,0,0,1,14
Trang sức,224.961 ₫,44% Off,32 Đã bán,(11),Hà Nội,400.000 ₫,32.700 ₫,97%,99%,97%,0,0,0,0,11
Trang sức,35.000 ₫,40% Off,122 Đã bán,(29),Nước ngoài,58.000 ₫,17.000 ₫,97%,100%,,2,0,1,0,27
Trang sức,41.000 ₫,29% Off,132 Đã bán,(58),Nước ngoài,57.564 ₫,17.000 ₫,95%,98%,81%,1,1,2,1,53
Trang sức,15.000 ₫,40% Off,50 Đã bán,(38),Nước ngoài,25.000 ₫,17.000 ₫,95%,98%,,2,2,1,0,34
Trang sức,16.000 ₫,47% Off,32 Đã bán,(10),Nước ngoài,30.000 ₫,17.000 ₫,95%,100%,62%,0,0,0,0,10
Trang sức,33.900 ₫,38% Off,216 Đã bán,(53),Hồ Chí Minh,55.000 ₫,16.500 ₫,97%,100%,,0,0,1,1,51
Trang sức,31.623 ₫,51% Off,56 Đã bán,(20),Hồ Chí Minh,65.000 ₫,16.500 ₫,94%,100%,,2,0,1,1,17
Trang sức,42.600 ₫,38% Off,214 Đã bán,(58),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,100%,,1,2,0,0,55
Trang sức,8.000 ₫,38% Off,227 Đã bán,(36),Nước ngoài,24.000 ₫,17.000 ₫,95%,100%,62%,2,0,1,2,31
Trang sức,15.200 ₫,50% Off,16 Đã bán,(3),Nước ngoài,48.700 ₫,Miễn phí,97%,99%,100%,0,0,0,0,3
Trang sức,51.300 ₫,42% Off,51 Đã bán,(13),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,100%,,0,0,0,0,13
Trang sức,85.000 ₫,47% Off,30 Đã bán,(6),Hưng Yên,318.000 ₫,37.700 ₫,96%,100%,100%,0,0,0,0,6
Trang sức,11.035 ₫,54% Off,655 Đã bán,(105),Nước ngoài,24.000 ₫,17.000 ₫,95%,99%,100%,2,2,2,3,96
Trang sức,144.000 ₫,48% Off,232 Đã bán,(70),Hà Nội,275.000 ₫,32.700 ₫,96%,98%,100%,2,0,1,0,67
Trang sức,8.000 ₫,20% Off,,,Nước ngoài,10.000 ₫,17.000 ₫,100%,100%,100%,0,0,0,0,0
Trang sức,24.052 ₫,57% Off,7 Đã bán,(2),Nước ngoài,56.000 ₫,17.000 ₫,98%,100%,100%,0,0,0,0,2
Trang sức,29.000 ₫,40% Off,13 Đã bán,(2),Nước ngoài,48.000 ₫,17.000 ₫,95%,99%,100%,0,0,0,0,2
Trang sức,28.900 ₫,12% Off,8 Đã bán,(6),Nước ngoài,15.900 ₫,17.000 ₫,98%,96%,,0,0,0,1,5
Trang sức,10.000 ₫,40% Off,34 Đã bán,(9),Hồ Chí Minh,16.667 ₫,17.000 ₫,92%,100%,,0,0,0,1,8
Trang sức,35.000 ₫,42% Off,276 Đã bán,(81),Nước ngoài,60.000 ₫,17.000 ₫,98%,100%,100%,1,0,1,3,76
Trang sức,11.000 ₫,40% Off,,(2),Nước ngoài,18.333 ₫,17.000 ₫,92%,100%,,0,0,0,0,2
Trang sức,69.000 ₫,8% Off,217 Đã bán,(2),Hồ Chí Minh,76.000 ₫,17.000 ₫,95%,93%,99%,0,0,0,0,2
Trang sức,599.000 ₫,40% Off,66 Đã bán,(12),Hà Nội,1.000.000 ₫,32.700 ₫,,100%,100%,0,0,0,0,13
Trang sức,85.635 ₫,59% Off,,(2),Hồ Chí Minh,210.000 ₫,16.500 ₫,87%,98%,82%,0,0,0,0,2
Trang sức,50.000 ₫,38% Off,105 Đã bán,(30),Nước ngoài,80.000 ₫,17.000 ₫,98%,100%,100%,0,0,0,0,31
