Type,Title,Link_item,Price_sale,Sale_off,Location,index_,Total_sold,Preview,temp_id
laptop,[Trả góp 0%]Acer Aspire 4743 Core i5 Ram 4G SSHD 320G 14inch 2 VGA,https://www.lazada.vn/products/tra-gop-0acer-aspire-4743-core-i5-ram-4g-sshd-320g-14inch-2-vga-i971536034.html,3.200.000 ₫,29% Off,Hồ Chí Minh,1061,,,
laptop,LAPTOP ACER ASPIRE ES1-533 INTEL PENTIUM N4200 RAM 4G SSD 128G 15.6INCH (GIẢI TRÍ - VĂN PHÒNG),https://www.lazada.vn/products/laptop-acer-aspire-es1-533-intel-pentium-n4200-ram-4g-ssd-128g-156inch-giai-tri-van-phong-i2404126094.html,3.200.000 ₫,33% Off,Hồ Chí Minh,1062,,,
laptop,"LAPTOP xách tay giá rẻ DELL LATITUDE 7300 core I7-8665U RAM 8 SSD 256GB 13,3 inch pin&gt;4h",https://www.lazada.vn/products/laptop-xach-tay-gia-re-dell-latitude-7300-core-i7-8665u-ram-8-ssd-256gb-133-inch-pin4h-i2656454921.html,7.399.999 ₫,,Hà Nội,1063,,,
laptop,Laptop Xiaomi Redmibook 15 - JYU4506AP- i5-11300H | 8GB | 512GB-SSD | 15.6 Full HD,https://www.lazada.vn/products/laptop-xiaomi-redmibook-15-jyu4506ap-i5-11300h-8gb-512gb-ssd-156-full-hd-i2189013246.html,12.870.000 ₫,20% Off,Hà Nội,1064,,,
laptop,"Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/AI/16GB/512GB/15.6""FHD/RTX2050 4GB/Win11",https://www.lazada.vn/products/laptop-lenovo-gaming-loq-15iax9-i5-12450hxai16gb512gb156fhdrtx2050-4gbwin11-i2565993716.html,19.290.000 ₫,10% Off,Hồ Chí Minh,1065,,,
laptop,Laptop Lenovo ThinkPad T14 Gen 2 | Core i5 1145G7 | Ram 16GB | SSD 256GB | 14″ Full HD Touch screen,https://www.lazada.vn/products/laptop-lenovo-thinkpad-t14-gen-2-core-i5-1145g7-ram-16gb-ssd-256gb-14-full-hd-touch-screen-i2233974437.html,11.235.000 ₫,,Hồ Chí Minh,1066,,,
laptop,"Laptop Dell Latitude 3301 Core i7-8565U, 16gb ram, 512gb SSD, màn 13.3inch Full HD bản cao cấp cho doanh nhân",https://www.lazada.vn/products/laptop-dell-latitude-3301-core-i7-8565u-16gb-ram-512gb-ssd-man-133inch-full-hd-ban-cao-cap-cho-doanh-nhan-i2630757924.html,4.200.000 ₫,,Hưng Yên,1067,,,
laptop,"Laptop Lenovo IdeaPad 5 15IAL7 | Intel Core i7 - 1255U | Ram 12GB | SSD 512GB | 15.6""FHD IPS",https://www.lazada.vn/products/laptop-lenovo-ideapad-5-15ial7-intel-core-i7-1255u-ram-12gb-ssd-512gb-156fhd-ips-i2518532310.html,10.307.500 ₫,,Hồ Chí Minh,1068,,,
laptop,Laptop xách tay giá rẻ DELL LATITUDE 3310 RAM 8 SSD 256,https://www.lazada.vn/products/laptop-xach-tay-gia-re-dell-latitude-3310-ram-8-ssd-256-i2644426122.html,6.400.000 ₫,,Hà Nội,1069,,,
laptop,"MSI Laptop Văn phòng Cao cấp Prestige 16Studio A13VE-214VN|i7-13700H|4050|DDR5 16GB|1TB|16"" miniLED,165Hz,100%",https://www.lazada.vn/products/msi-laptop-van-phong-cao-cap-prestige-16studio-a13ve-214vni7-13700h4050ddr5-16gb1tb16-miniled165hz100-i2367302503.html,47.990.000 ₫,,Hồ Chí Minh,1070,,,
laptop,"Máy Tinh cũ Mac.book,,13in late 2013 Core i5 2.60ghz/8gb/SSD 256gb PIN MỚI SẠC 195 LẦN",https://www.lazada.vn/products/may-tinh-cu-macbook13in-late-2013-core-i5-260ghz8gbssd-256gb-pin-moi-sac-195-lan-i2100103102.html,4.190.000 ₫,19% Off,Hồ Chí Minh,1071,,,
laptop,"Máy tính Microsoft Surface Laptop Go intel core i5 1035G1 Ram 8Gb SSD 256Gb màn hình 12.4 inch, chính hãng.",https://www.lazada.vn/products/may-tinh-microsoft-surface-laptop-go-intel-core-i5-1035g1-ram-8gb-ssd-256gb-man-hinh-124-inch-chinh-hang-i2565427941.html,8.350.000 ₫,,Hà Nội,1072,,,
laptop,Laptop Asus ZenBook 14 OLED UX3402VA-KM203W (i5-1340P) (Bạc) - Bảo hành 24 tháng,https://www.lazada.vn/products/laptop-asus-zenbook-14-oled-ux3402va-km203w-i5-1340p-bac-bao-hanh-24-thang-i2579772215.html,22.790.000 ₫,19% Off,Hồ Chí Minh,1073,,,
laptop,Surface Pro 9 5G Platinum SQ3 Ram 16GB SSD 256GB,https://www.lazada.vn/products/surface-pro-9-5g-platinum-sq3-ram-16gb-ssd-256gb-i2538206115.html,39.999.000 ₫,,Hồ Chí Minh,1074,,,
laptop,"[Hàng Likenew BH 1 Năm] Siêu Phẩm Asus Zenbook UX390 siêu mỏng nhẹ , Core i5 7200U/ Ram 8Gb/ SSD 512Gb/ 12.5'' IPS Full HD/ trọng lượng máy chỉ 965 gram .",https://www.lazada.vn/products/hang-likenew-bh-1-nam-sieu-pham-asus-zenbook-ux390-sieu-mong-nhe-core-i5-7200u-ram-8gb-ssd-512gb-125-ips-full-hd-trong-luong-may-chi-965-gram-i2070303221.html,10.590.000 ₫,,Nghệ An,1075,,,
laptop,Máy tính bảng kiêm laptop Nec VersaPro VKT12s CPU i5 7Y57 RAM 4Gb SSD 128Gb Windows 10 Bản Quyền Mạnh Mẽ Hơn Surface nhiều lần,https://www.lazada.vn/products/may-tinh-bang-kiem-laptop-nec-versapro-vkt12s-cpu-i5-7y57-ram-4gb-ssd-128gb-windows-10-ban-quyen-manh-me-hon-surface-nhieu-lan-i2489698799.html,3.395.000 ₫,,Hồ Chí Minh,1076,,,
laptop,"Laptop Asus, Intel Core I5 3230m - 2.5Ghz, Ram 4G, ổ HDD 500G, phù hợp học tập, giải trí và làm việc văn phòng, tặng chuột không dây và lót chuột",https://www.lazada.vn/products/laptop-asus-intel-core-i5-3230m-25ghz-ram-4g-o-hdd-500g-phu-hop-hoc-tap-giai-tri-va-lam-viec-van-phong-tang-chuot-khong-day-va-lot-chuot-i2118053792.html,3.400.000 ₫,,Hà Nội,1077,,,
laptop,Laptop xách tay giá rẻ TOSHIBA DYANABOOK VC72/M 2in1 I5-8390U RAM 16GB SSD 256GB,https://www.lazada.vn/products/laptop-xach-tay-gia-re-toshiba-dyanabook-vc72m-2in1-i5-8390u-ram-16gb-ssd-256gb-i2649249062.html,6.000.000 ₫,,Hà Nội,1078,,,
laptop,"Laptop A-xioo cao cấp, Chíp Intel Core i7 - 2.0Ghz (tối đa 2.9Ghz), ram 4G, ổ SSD 128G chiến game, giá tốt, tặng kèm chuột và lót chuột",https://www.lazada.vn/products/laptop-a-xioo-cao-cap-chip-intel-core-i7-20ghz-toi-da-29ghz-ram-4g-o-ssd-128g-chien-game-gia-tot-tang-kem-chuot-va-lot-chuot-i1435937249.html,3.000.000 ₫,,Hà Nội,1079,,,
laptop,Máy Tính Xách Tay HUAWEI MateBook 14 (8GB/512GB) | Intel® Core™ Thế Hệ Thứ 11 | Màn Hình HUAWEI 3:2 Fullview 2k | Nút Nguồn Vân Tay | Hàng Phân Phối Chính Hãng,https://www.lazada.vn/products/may-tinh-xach-tay-huawei-matebook-14-8gb512gb-intel-core-the-he-thu-11-man-hinh-huawei-32-fullview-2k-nut-nguon-van-tay-hang-phan-phoi-chinh-hang-i1793949140.html,16.888.000 ₫,26% Off,Hồ Chí Minh,1080,,,
laptop,Laptop Lenovo Thinkpad X1 Carbon Gen 7/ GEN 6 / GEN 5/ Core i7 / Core i5 / 14 FHD SIÊU MỎNG - SIÊU NHANH - HÀNG CHÍNH HÃNG,https://www.lazada.vn/products/laptop-lenovo-thinkpad-x1-carbon-gen-7-gen-6-gen-5-core-i7-core-i5-14-fhd-sieu-mong-sieu-nhanh-hang-chinh-hang-i1983102364.html,3.617.500 ₫,"55% Off
LazFlash Sale,kết thúc sau 2 ngày",Hà Nội,1081,,,
laptop,[Trả góp 0%]Asus X401A Core i3 2350M Ram 4GB HDD 500GB 14inch,https://www.lazada.vn/products/tra-gop-0asus-x401a-core-i3-2350m-ram-4gb-hdd-500gb-14inch-i954528467.html,2.900.000 ₫,36% Off,Hồ Chí Minh,1082,,,
laptop,"Máy tính xách tay ASUS Vivobook Max X441MA CPU Intel N5000, Ram 4GB, SSD 240GB, 14 inch mỏng nhẹ",https://www.lazada.vn/products/may-tinh-xach-tay-asus-vivobook-max-x441ma-cpu-intel-n5000-ram-4gb-ssd-240gb-14-inch-mong-nhe-i2008041668.html,4.980.000 ₫,,Nam Định,1083,,,
laptop,"[Trả góp 0%]Dell Latitude 7480 Core i5-7300U/ 8GB /256G SSD/ 14"" FullHD/ Win 10 Pro hàng nhập, đẹp 95%",https://www.lazada.vn/products/tra-gop-0dell-latitude-7480-core-i5-7300u-8gb-256g-ssd-14-fullhd-win-10-pro-hang-nhap-dep-95-i1279361308.html,5.790.000 ₫,3% Off,Nam Định,1084,,,
laptop,LAPTOP DELL PRECISION M4500 CORE I7 M640 RAM 4GB 160GB 15.6UNCH FHD VGA RỜI,https://www.lazada.vn/products/laptop-dell-precision-m4500-core-i7-m640-ram-4gb-160gb-156unch-fhd-vga-roi-i1739896268.html,4.700.000 ₫,,Hồ Chí Minh,1085,,,
laptop,[Trả góp 0%]Asus X555LD Core i5 5200U Ram 8G SSD 256G VGA Rời,https://www.lazada.vn/products/tra-gop-0asus-x555ld-core-i5-5200u-ram-8g-ssd-256g-vga-roi-i846138140.html,3.900.000 ₫,43% Off,Hồ Chí Minh,1086,,,
laptop,LAPTOP ASUS X451C INTEL CELERON 1007U Ram 2G HDD 500G 14INCH,https://www.lazada.vn/products/laptop-asus-x451c-intel-celeron-1007u-ram-2g-hdd-500g-14inch-i1826028632.html,2.500.000 ₫,29% Off,Hồ Chí Minh,1087,,,
laptop,[Trả góp 0%]Asus X553MA Celeron N2830 Ram 4GB Ổ CỨNG 500GB 15.6inch,https://www.lazada.vn/products/tra-gop-0asus-x553ma-celeron-n2830-ram-4gb-o-cung-500gb-156inch-i514180066.html,2.500.000 ₫,29% Off,Hồ Chí Minh,1088,,,
laptop,SAMSUNG 300E4X CORE I5 3210M RAM 4GB HDD 500GB VGA 14INCH,https://www.lazada.vn/products/samsung-300e4x-core-i5-3210m-ram-4gb-hdd-500gb-vga-14inch-i1566533950.html,3.500.000 ₫,22% Off,Hồ Chí Minh,1089,,,
laptop,laptop 2in1 asus tranformed book t100h màu đẹp mới 96%,https://www.lazada.vn/products/laptop-2in1-asus-tranformed-book-t100h-mau-dep-moi-96-i2413887734.html,2.150.000 ₫,,Hà Nội,1090,,,
laptop,LAPTOP DELL 7373 2 IN1 CORE I7 8550U RAM 8G SSD 256G 13.3INCH FHD IPS TOUCH,https://www.lazada.vn/products/laptop-dell-7373-2-in1-core-i7-8550u-ram-8g-ssd-256g-133inch-fhd-ips-touch-i2626032336.html,8.600.000 ₫,33% Off,Hồ Chí Minh,1091,,,
laptop,HP 6910P Core 2 Duo Ram 4GB HDD 160GB 15.4inch,https://www.lazada.vn/products/hp-6910p-core-2-duo-ram-4gb-hdd-160gb-154inch-i1235692454.html,1.900.000 ₫,41% Off,Hồ Chí Minh,1092,,,
laptop,DELL VOSTRO 3446 CORE I5 4210U RAM 8G SSD 256G 14INCH GIÁ RẺ,https://www.lazada.vn/products/dell-vostro-3446-core-i5-4210u-ram-8g-ssd-256g-14inch-gia-re-i2534954279.html,3.420.000 ₫,38% Off,Hồ Chí Minh,1093,,,
laptop,"Apple Macbook Air 2024 15.3"" M3 - Chính Hãng Apple Việt Nam | 256GB/512GB - Di Động Việt",https://www.lazada.vn/products/apple-macbook-air-2024-153-m3-chinh-hang-apple-viet-nam-256gb512gb-di-dong-viet-i2625805267.html,32.930.000 ₫,"6% Off
LazFlash Sale,kết thúc sau 2 ngày",Hồ Chí Minh,1094,,,
laptop,[Trả góp 0%]Dell E6410 Core i5 M520 Ram 4G SSD 128G 14inch,https://www.lazada.vn/products/tra-gop-0dell-e6410-core-i5-m520-ram-4g-ssd-128g-14inch-i940896725.html,2.900.000 ₫,36% Off,Hồ Chí Minh,1095,,,
laptop,DELL LATITUDE E7480 CORE I5 7300U RAM 8GB SSD 256GB 14INCH ĐÈN PHÍM,https://www.lazada.vn/products/dell-latitude-e7480-core-i5-7300u-ram-8gb-ssd-256gb-14inch-den-phim-i2197954930.html,5.800.000 ₫,15% Off,Hồ Chí Minh,1096,,,
laptop,Ultrabook Dell Latitude E7470 Core i7-6500/ ram 8gb/ ssd 256gb/ 14 inch Full HD iPs- Hàng Xách Tay USA,https://www.lazada.vn/products/ultrabook-dell-latitude-e7470-core-i7-6500-ram-8gb-ssd-256gb-14-inch-full-hd-ips-hang-xach-tay-usa-i1528093411.html,4.850.000 ₫,,Thái Bình,1097,,,
laptop,Laptop Dell Latitude E6410 Core i7 Ram 8GB Ssd 256GB 14inch,https://www.lazada.vn/products/laptop-dell-latitude-e6410-core-i7-ram-8gb-ssd-256gb-14inch-i1731888256.html,2.900.000 ₫,42% Off,Hồ Chí Minh,1098,,,
laptop,Laptop Dell Latitude E7440 Cảm Ứng - Máy tính xách tay chuyên văn phòng,https://www.lazada.vn/products/laptop-dell-latitude-e7440-cam-ung-may-tinh-xach-tay-chuyen-van-phong-i2487507079.html,3.790.000 ₫,,Hưng Yên,1099,,,
laptop,LENOVO THINKPAD T470 CORE I5 6300U RAM 8G SSD 256G 14INCH FHD,https://www.lazada.vn/products/lenovo-thinkpad-t470-core-i5-6300u-ram-8g-ssd-256g-14inch-fhd-i2492080559.html,3.738.000 ₫,36% Off,Hồ Chí Minh,1100,,,
laptop,"Laptop Dell Inspiron 5557 Core i7 zin cao cấp, Ram 4gb, Ổ cứng SSD 128gb, màn 15.6 HD, cạc rời VGA, máy tính văn phòng lướt 99% cấu hình cao",https://www.lazada.vn/products/laptop-dell-inspiron-5557-core-i7-zin-cao-cap-ram-4gb-o-cung-ssd-128gb-man-156-hd-cac-roi-vga-may-tinh-van-phong-luot-99-cau-hinh-cao-i2472858917.html,6.250.000 ₫,32% Off,Hà Nội,1101,,,
laptop,Laptop Dell Latitude E6440 Core i5-4300M/ Ram 8Gb/ SSD 256Gb/ 14 inch - USA Hợp kim Magie,https://www.lazada.vn/products/laptop-dell-latitude-e6440-core-i5-4300m-ram-8gb-ssd-256gb-14-inch-usa-hop-kim-magie-i1632119944.html,3.285.000 ₫,,Thái Bình,1102,,,
laptop,"Laptop Dell Vostro 3750 Core i7 RAM 4GB, HDD 250GB 17.3inch hàng nhập khẩu + bộ quà tặng",https://www.lazada.vn/products/laptop-dell-vostro-3750-core-i7-ram-4gb-hdd-250gb-173inch-hang-nhap-khau-bo-qua-tang-i251075555.html,2.428.000 ₫,,Hà Nội,1103,,,
laptop,Laptop Asus X44 / Intel Core i3 ~ 2.1Ghz / Ram 4G / Ổ cứng HDD 320G / Intel HD Graphics 3000/ Màn hình 14 inch HD / Windows 10 Pro / Tặng kèm chuột và lót chuột,https://www.lazada.vn/products/laptop-asus-x44-intel-core-i3-21ghz-ram-4g-o-cung-hdd-320g-intel-hd-graphics-3000-man-hinh-14-inch-hd-windows-10-pro-tang-kem-chuot-va-lot-chuot-i951330552.html,3.000.000 ₫,,Hà Nội,1104,,,
laptop,Laptop Máy Trạm HP Zbook G3 Core I7 6700HQ Ram16gb SSD 512gb Pin&gt;90%,https://www.lazada.vn/products/laptop-may-tram-hp-zbook-g3-core-i7-6700hq-ram16gb-ssd-512gb-pin90-i2403025005.html,8.500.000 ₫,,Hà Nội,1105,,,
laptop,[Trả góp 0%]Thinkpad T410 Core i7 M620 Ram 4G ssd128G 14inch,https://www.lazada.vn/products/tra-gop-0thinkpad-t410-core-i7-m620-ram-4g-ssd128g-14inch-i1238560631.html,3.200.000 ₫,35% Off,Hồ Chí Minh,1106,,,
laptop,Máy tính xách tay/ Laptop Lenovo Ideapad Slim 5 Light 14ABR8 - 82XS0007VN (AMD Ryzen 7-7730U) (Xám) - Bảo hành 36 tháng,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0007vn-amd-ryzen-7-7730u-xam-bao-hanh-36-thang-i2420551940.html,14.790.000 ₫,22% Off,Hồ Chí Minh,1107,,,
laptop,[Trả góp 0%]HP Probook 4540S Core i7 2670QM Ram 8G SSD 128G 15.6inch GIÁ RẺ,https://www.lazada.vn/products/tra-gop-0hp-probook-4540s-core-i7-2670qm-ram-8g-ssd-128g-156inch-gia-re-i799344044.html,3.800.000 ₫,34% Off,Hồ Chí Minh,1108,,,
laptop,Laptop xách tay giá rẻ DELL LATITUDE E7480 I7-7600U RAM 8G SSD 256G 14 INCH FULL HD IPS Pin 80%,https://www.lazada.vn/products/laptop-xach-tay-gia-re-dell-latitude-e7480-i7-7600u-ram-8g-ssd-256g-14-inch-full-hd-ips-pin-80-i2298286711.html,5.999.999 ₫,,Hà Nội,1109,,,
laptop,Laptop xách tay Lenovo ThinkPad T470S i5 7300U Ram 16gb SSD 256gb Màn hình 14inch Full HD IPS Pin4h,https://www.lazada.vn/products/laptop-xach-tay-lenovo-thinkpad-t470s-i5-7300u-ram-16gb-ssd-256gb-man-hinh-14inch-full-hd-ips-pin4h-i2576878651.html,4.271.040 ₫,11% Off,Hà Nội,1110,,,
laptop,HÀNG MỚI VỀ - HP ELITEBOOK X2 1011 G1 TABLET -INTEL CORE M-5Y71 RAM 8G SSD 128G 11.6INCH FHD ĐÈN PHÍM CẢM ỨNG,https://www.lazada.vn/products/hang-moi-ve-hp-elitebook-x2-1011-g1-tablet-intel-core-m-5y71-ram-8g-ssd-128g-116inch-fhd-den-phim-cam-ung-i2420555387.html,3.381.240 ₫,42% Off,Hồ Chí Minh,1111,,,
laptop,SAMSUNG 300E CORE I3 2350M RAM 6GB HDD 500GB 15.6INCH GIÁ RẺ,https://www.lazada.vn/products/samsung-300e-core-i3-2350m-ram-6gb-hdd-500gb-156inch-gia-re-i2107908109.html,3.250.000 ₫,17% Off,Hồ Chí Minh,1112,,,
laptop,Laptop Acer TravelMate B3 TMB311 31 C2HB N4020 | 4GB | 128GB | Win11,https://www.lazada.vn/products/laptop-acer-travelmate-b3-tmb311-31-c2hb-n4020-4gb-128gb-win11-i2191358197.html,4.880.000 ₫,19% Off,Hà Nội,1113,,,
laptop,Máy tính xách tay/ Laptop Acer Aspire 5 A514-55-5954 (NX.K5BSV.001) (i5-1235U) (Xám) - Bảo hành 12 tháng,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-acer-aspire-5-a514-55-5954-nxk5bsv001-i5-1235u-xam-bao-hanh-12-thang-i2413890280.html,14.089.000 ₫,30% Off,Hồ Chí Minh,1114,,,
laptop,"Laptop Asus ExpertBook P2451FA-EK3299T, i3-10110U/4GB/256GB-SSD/14.0FHD/W10SL/ĐEN - Chính hãng",https://www.lazada.vn/products/laptop-asus-expertbook-p2451fa-ek3299t-i3-10110u4gb256gb-ssd140fhdw10slden-chinh-hang-i2191395716.html,7.750.000 ₫,22% Off,Hà Nội,1115,,,
laptop,Laptop HP Probook 450 / Intel Core i5 6200u - 2.3Ghz (2.7Ghz) / Ram 8G / Ổ cứng SSD 240G / Bảo mật vân tay / Intel HD Graphics 5500 / Windows 10Pro / Tặng kèm chuột + lót chuột,https://www.lazada.vn/products/laptop-hp-probook-450-intel-core-i5-6200u-23ghz-27ghz-ram-8g-o-cung-ssd-240g-bao-mat-van-tay-intel-hd-graphics-5500-windows-10pro-tang-kem-chuot-lot-chuot-i2075691914.html,4.300.000 ₫,7% Off,Hà Nội,1116,,,
laptop,Ipad lai Laptop 2 trong 1 Lenovo ideapad D330 chip Intell N4000 Ram 4GB ổ cứng 64GB pin&gt; 6h,https://www.lazada.vn/products/ipad-lai-laptop-2-trong-1-lenovo-ideapad-d330-chip-intell-n4000-ram-4gb-o-cung-64gb-pin-6h-i2561914506.html,1.999.999 ₫,,Hà Nội,1117,,,
laptop,LAPTOP HP PAVILION 15-EG3035TX (8U6L7PA) (I7 1355U/16GB RAM/512GB SSD/15.6 FHD/MX550 2GB/WIN11/VÀNG),https://www.lazada.vn/products/laptop-hp-pavilion-15-eg3035tx-8u6l7pa-i7-1355u16gb-ram512gb-ssd156-fhdmx550-2gbwin11vang-i2482111964.html,25.300.000 ₫,17% Off,Hà Nội,1118,,,
laptop,Laptop Lenovo Thinkpad X270 i5 7200U RAM 8GB SSD 256GB 12.5 inch HD Pin 90%,https://www.lazada.vn/products/laptop-lenovo-thinkpad-x270-i5-7200u-ram-8gb-ssd-256gb-125-inch-hd-pin-90-i2592373502.html,4.499.999 ₫,,Hà Nội,1119,,,
laptop,[KM-Tặng bản quyền Microsoft Office 2021 Professional Plus] Laptop Samsung Galaxy Book Flex2 Alpha 13,https://www.lazada.vn/products/km-tang-ban-quyen-microsoft-office-2021-professional-plus-laptop-samsung-galaxy-book-flex2-alpha-13-i1833513727.html,18.080.000 ₫,,Hồ Chí Minh,1120,,,
laptop,"【bảo hành 2 năm】Lenovo& Mistme Laptop store official 2024 ThinkBook máy tính laptop 15,6"" IPS 1080P IPS Intel Celeron N95 3.4Ghz 12GB RAM 512GB SSD Gaming Office Windows 11 Notebooks",https://www.lazada.vn/products/bao-hanh-2-namlenovo-mistme-laptop-store-official-2024-thinkbook-may-tinh-laptop-156-ips-1080p-ips-intel-celeron-n95-34ghz-12gb-ram-512gb-ssd-gaming-office-windows-11-notebooks-i2609929653.html,8.999.999 ₫,10% Off,Hồ Chí Minh,1121,,,
laptop,DELL LATITUDE 7400 CORE I7 8565U Ram 8G SSD 256G 14” FHD IPS,https://www.lazada.vn/products/dell-latitude-7400-core-i7-8565u-ram-8g-ssd-256g-14-fhd-ips-i2486341807.html,8.500.000 ₫,20% Off,Hồ Chí Minh,1122,,,
laptop,[Trả góp 0%]Dell E6510 Core i7 Ram 4G HDD 500G 15.6inch,https://www.lazada.vn/products/tra-gop-0dell-e6510-core-i7-ram-4g-hdd-500g-156inch-i822484770.html,4.990.000 ₫,,Hồ Chí Minh,1123,,,
laptop,[SIÊU KHUYẾN MÃI] DELL INSPIRON 5548 CORE I5 5200U RAM 8GB SSD 256GB 15.6INCH VGA GIÁ RẺ,https://www.lazada.vn/products/sieu-khuyen-mai-dell-inspiron-5548-core-i5-5200u-ram-8gb-ssd-256gb-156inch-vga-gia-re-i2400379017.html,4.800.000 ₫,17% Off,Hồ Chí Minh,1124,,,
laptop,"Laptop Dell 2 trong 1 Latitude 5290 Core i5-8350U, 8gb ram, 256gb SSD, màn 12.5inch Full HD",https://www.lazada.vn/products/laptop-dell-2-trong-1-latitude-5290-core-i5-8350u-8gb-ram-256gb-ssd-man-125inch-full-hd-i2530822392.html,5.500.000 ₫,,Hưng Yên,1125,,,
laptop,DELL LATITUDE 7390 CORE I7 8650U RAM 16G SSD 512G 13.3INCH FHD IPS GIÁ RẺ TẶNG KÈM BỘ PHỤ KIỆN,https://www.lazada.vn/products/dell-latitude-7390-core-i7-8650u-ram-16g-ssd-512g-133inch-fhd-ips-gia-re-tang-kem-bo-phu-kien-i2541227079.html,7.300.000 ₫,26% Off,Hồ Chí Minh,1126,,,
laptop,[Trả góp 0%]Dell Latitude E6540 Core i7 4610M Ram 8GB SSD 256GB 15.6inch,https://www.lazada.vn/products/tra-gop-0dell-latitude-e6540-core-i7-4610m-ram-8gb-ssd-256gb-156inch-i1205027109.html,5.500.000 ₫,29% Off,Hồ Chí Minh,1127,,,
laptop,"Máy tính Laptop Dell Latitude 7480 Core i5, Ram 8, SSD 256, 14inch Full HD",https://www.lazada.vn/products/may-tinh-laptop-dell-latitude-7480-core-i5-ram-8-ssd-256-14inch-full-hd-i2010103063.html,4.800.000 ₫,,Nam Định,1128,,,
laptop,LAPTOP Asus k46CA i3 2365M RAM 4G HDD 500GB 14inch/SẠC/CHUỘT/TÚI,https://www.lazada.vn/products/laptop-asus-k46ca-i3-2365m-ram-4g-hdd-500gb-14inchsacchuottui-i1837277236.html,3.100.000 ₫,34% Off,Hồ Chí Minh,1129,,,
laptop,Laptop Asus X451 / Intel Core i3 3217U 1.8Ghz / Ram 4G / Ổ cứng SSD 120G / Intel HD Graphics / Màn hình 14 inch HD / Tặng kèm chuột và lót chuột,https://www.lazada.vn/products/laptop-asus-x451-intel-core-i3-3217u-18ghz-ram-4g-o-cung-ssd-120g-intel-hd-graphics-man-hinh-14-inch-hd-tang-kem-chuot-va-lot-chuot-i734064995.html,2.800.000 ₫,,Hà Nội,1130,,,
laptop,[6.6 SALE TO] MacBook Air 2020 13.3 inches M1- Hàng Chính Hãng,https://www.lazada.vn/products/66-sale-to-macbook-air-2020-133-inches-m1-hang-chinh-hang-i1040858590.html,17.989.000 ₫,"38% Off
LazFlash Sale,kết thúc sau 22h",Bắc Ninh,1131,,,
laptop,DELL LATITUDE 7390 2 IN 1 CORE I5 8250U Ram 16G SSD 512G 13.3” FHD Touch,https://www.lazada.vn/products/dell-latitude-7390-2-in-1-core-i5-8250u-ram-16g-ssd-512g-133-fhd-touch-i2553656135.html,7.300.000 ₫,17% Off,Hồ Chí Minh,1132,,,
laptop,DELL LATITUDE 7390 2 IN 1 CORE I7 8650U RAM 16G SSD 512G 13.3ICNH FHD IPS CẢM ỨNG,https://www.lazada.vn/products/dell-latitude-7390-2-in-1-core-i7-8650u-ram-16g-ssd-512g-133icnh-fhd-ips-cam-ung-i2541260018.html,7.900.000 ₫,20% Off,Hồ Chí Minh,1133,,,
laptop,"Máy tính Dell Latitude 5400 Core i5 8250U, Ram 8, SSD 256",https://www.lazada.vn/products/may-tinh-dell-latitude-5400-core-i5-8250u-ram-8-ssd-256-i2044917340.html,5.500.000 ₫,,Nam Định,1134,,,
laptop,Laptop 95-96% Dell Latitude 7390 Core i5-8250U RAM 16GB SSD 256GB 13.3inch IPS FHD Pin 4-6H,https://www.lazada.vn/products/laptop-95-96-dell-latitude-7390-core-i5-8250u-ram-16gb-ssd-256gb-133inch-ips-fhd-pin-4-6h-i2285537618.html,6.399.999 ₫,17% Off,Hà Nội,1135,,,
laptop,THINKPAD T490S CORE I5 8265U RAM 16GB SSD 256GB 14INCH IPS FHD LED PHÍM TOUCH,https://www.lazada.vn/products/thinkpad-t490s-core-i5-8265u-ram-16gb-ssd-256gb-14inch-ips-fhd-led-phim-touch-i2229095449.html,6.750.000 ₫,38% Off,Hồ Chí Minh,1136,,,
laptop,DELL VOSTRO 3400 CORE I3 RAM 4GB HDD 500GB 14INCH VGA,https://www.lazada.vn/products/dell-vostro-3400-core-i3-ram-4gb-hdd-500gb-14inch-vga-i1720635581.html,3.500.000 ₫,10% Off,Hồ Chí Minh,1137,,,
laptop,"Laptop Dell E6430 i5 Ram 8G Nhập Khẩu Nhật giá rẻ , gaming , giải trí giá rẻ",https://www.lazada.vn/products/laptop-dell-e6430-i5-ram-8g-nhap-khau-nhat-gia-re-gaming-giai-tri-gia-re-i251077542.html,2.271.000 ₫,,Hà Nội,1138,,,
laptop,Laptop Lenovo T420 Core i5 2520M Ram 4GB 500GB 14inch,https://www.lazada.vn/products/laptop-lenovo-t420-core-i5-2520m-ram-4gb-500gb-14inch-i1892385843.html,4.500.000 ₫,,Hồ Chí Minh,1139,,,
laptop,"Laptop xách tay Dell Xps 13-9360 i7 7560U/ 8GB/ 256GB PCIe/ 13.3"" FHD/ Win 10 Pin90%",https://www.lazada.vn/products/laptop-xach-tay-dell-xps-13-9360-i7-7560u-8gb-256gb-pcie-133-fhd-win-10-pin90-i2240883619.html,6.999.999 ₫,,Hà Nội,1140,,,
